,label,tweet,tokenize_text,stop removal text,stemmed_text
1698,Negatif,suka heran sama saudari yang hobi menyindir dan mengurus hidup orang lain apalagi mengomentari hidup orang bawabawa visi misi bersama tolong profesyenel dong urusan pribadi sama urusan forum tyda usah dicampur adukan,"['suka', 'heran', 'sama', 'saudari', 'yang', 'hobi', 'menyindir', 'dan', 'mengurus', 'hidup', 'orang', 'lain', 'apalagi', 'mengomentari', 'hidup', 'orang', 'bawabawa', 'visi', 'misi', 'bersama', 'tolong', 'profesyenel', 'dong', 'urusan', 'pribadi', 'sama', 'urusan', 'forum', 'tyda', 'usah', 'dicampur', 'adukan']","['suka', 'heran', 'sama', 'saudari', 'hobi', 'menyindir', 'mengurus', 'hidup', 'orang', 'apalagi', 'mengomentari', 'hidup', 'orang', 'bawabawa', 'visi', 'misi', 'bersama', 'profesyenel', 'dong', 'urusan', 'pribadi', 'sama', 'urusan', 'forum', 'tyda', 'usah', 'dicampur', 'adukan']",suka heran sama saudari hobi sindir urus hidup orang apalagi komentar hidup orang bawabawa visi misi sama profesyenel dong urus pribadi sama urus forum tyda usah campur adu
1699,Positif,dulu lihat video ini di televisi biasa saja sekarang habis mantengin nih video di youtube ku merasa ini video klip kocak banget lucu energik gila bagus lah apa gara sekarang tidak ada penyanyi solo wanita yang bikin video selucu pinkan by the way where is pinkan mambo uniform resource locator,"['dulu', 'lihat', 'video', 'ini', 'di', 'televisi', 'biasa', 'saja', 'sekarang', 'habis', 'mantengin', 'nih', 'video', 'di', 'youtube', 'ku', 'merasa', 'ini', 'video', 'klip', 'kocak', 'banget', 'lucu', 'energik', 'gila', 'bagus', 'lah', 'apa', 'gara', 'sekarang', 'tidak', 'ada', 'penyanyi', 'solo', 'wanita', 'yang', 'bikin', 'video', 'selucu', 'pinkan', 'by', 'the', 'way', 'where', 'is', 'pinkan', 'mambo', 'uniform', 'resource', 'locator']","['dulu', 'lihat', 'video', 'televisi', 'biasa', 'sekarang', 'habis', 'mantengin', 'nih', 'video', 'di', 'youtube', 'ku', 'merasa', 'video', 'klip', 'kocak', 'banget', 'lucu', 'energik', 'gila', 'bagus', 'lah', 'apa', 'gara', 'sekarang', 'ada', 'penyanyi', 'solo', 'wanita', 'bikin', 'video', 'selucu', 'pinkan', 'by', 'the', 'way', 'where', 'is', 'pinkan', 'mambo', 'uniform', 'resource', 'locator']",dulu lihat video televisi biasa sekarang habis mantengin nih video di youtube ku rasa video klip kocak banget lucu energik gila bagus lah apa gara sekarang ada nyanyi solo wanita bikin video lucu pin by the way where is pin mambo uniform resource locator
1700,Negatif,semoga semakin paham dan semakin takut kepada alah subhanahu wa taala aku berlindung kepada alah subhanahu wa taala dari godan setan yang terkutuk uniform resource locator,"['semoga', 'semakin', 'paham', 'dan', 'semakin', 'takut', 'kepada', 'alah', 'subhanahu', 'wa', 'taala', 'aku', 'berlindung', 'kepada', 'alah', 'subhanahu', 'wa', 'taala', 'dari', 'godan', 'setan', 'yang', 'terkutuk', 'uniform', 'resource', 'locator']","['semoga', 'semakin', 'paham', 'semakin', 'takut', 'alah', 'subhanahu', 'wa', 'taala', 'aku', 'berlindung', 'alah', 'subhanahu', 'wa', 'taala', 'godan', 'setan', 'terkutuk', 'uniform', 'resource', 'locator']",moga makin paham makin takut alah subhanahu wa taala aku lindung alah subhanahu wa taala godan setan kutuk uniform resource locator
1701,Negatif,aduh ini teman kantor sudah meminta tukar shift dadakan menelpon sudah jam baru menelpon gue jadi bak bik buk tidak jelasmasih ada saja teman yang tololnya di makan semua,"['aduh', 'ini', 'teman', 'kantor', 'sudah', 'meminta', 'tukar', 'shift', 'dadakan', 'menelpon', 'sudah', 'jam', 'baru', 'menelpon', 'gue', 'jadi', 'bak', 'bik', 'buk', 'tidak', 'jelasmasih', 'ada', 'saja', 'teman', 'yang', 'tololnya', 'di', 'makan', 'semua']","['aduh', 'teman', 'kantor', 'meminta', 'tukar', 'shift', 'dadakan', 'menelpon', 'jam', 'baru', 'menelpon', 'gue', 'jadi', 'bak', 'bik', 'buk', 'jelasmasih', 'saja', 'teman', 'tololnya', 'makan', 'semua']",aduh teman kantor minta tukar shift dada telpon jam baru telpon gue jadi bak bik buk jelasmasih saja teman tolol makan semua
1702,Negatif,agak cape juga debat dengan orang yang melihat sgalanya dalam konteks hitam putih kenapa bisa berubah pandangan mis dari kontra jadi pro apakah hanya soal kepentingan instan bisa saja tetapi semua keputusan pasti sudah mlewati pengalaman t ya harus dipahami dalam konteks pengalaman itu tuan guru bajang,"['agak', 'cape', 'juga', 'debat', 'dengan', 'orang', 'yang', 'melihat', 'sgalanya', 'dalam', 'konteks', 'hitam', 'putih', 'kenapa', 'bisa', 'berubah', 'pandangan', 'mis', 'dari', 'kontra', 'jadi', 'pro', 'apakah', 'hanya', 'soal', 'kepentingan', 'instan', 'bisa', 'saja', 'tetapi', 'semua', 'keputusan', 'pasti', 'sudah', 'mlewati', 'pengalaman', 't', 'ya', 'harus', 'dipahami', 'dalam', 'konteks', 'pengalaman', 'itu', 'tuan', 'guru', 'bajang']","['cape', 'debat', 'orang', 'melihat', 'sgalanya', 'konteks', 'hitam', 'putih', 'berubah', 'pandangan', 'mis', 'kontra', 'jadi', 'pro', 'hanya', 'soal', 'kepentingan', 'instan', 'bisa', 'saja', 'semua', 'keputusan', 'sudah', 'mlewati', 'pengalaman', 't', 'harus', 'dipahami', 'konteks', 'pengalaman', 'tuan', 'guru', 'bajang']",cape debat orang lihat sgalanya konteks hitam putih ubah pandang mis kontra jadi pro hanya soal penting instan bisa saja semua putus sudah mlewati alam t harus paham konteks alam tuan guru bajang
1703,Negatif,kegiatan tadi pagi bikin aku sama ibu kompak beristigfar dek elma bangun salat subuh dulu memang ya kalau sudah kebiasan tiba hilang kerasa banget kehilangan nya,"['kegiatan', 'tadi', 'pagi', 'bikin', 'aku', 'sama', 'ibu', 'kompak', 'beristigfar', 'dek', 'elma', 'bangun', 'salat', 'subuh', 'dulu', 'memang', 'ya', 'kalau', 'sudah', 'kebiasan', 'tiba', 'hilang', 'kerasa', 'banget', 'kehilangan', 'nya']","['kegiatan', 'tadi', 'pagi', 'bikin', 'aku', 'sama', 'ibu', 'kompak', 'beristigfar', 'dek', 'elma', 'bangun', 'salat', 'subuh', 'dulu', 'memang', 'kalau', 'kebiasan', 'tiba', 'hilang', 'kerasa', 'banget', 'kehilangan', 'nya']",giat tadi pagi bikin aku sama ibu kompak istigfar dek elma bangun salat subuh dulu memang kalau bias tiba hilang rasa banget hilang nya
1704,Negatif,nama pengguna kenapa baru sekarang aku memilih diam lalu berlalu kesempatan sudah hilang di tengah ribuan logika yang ku buang demi kesempatan untukmu,"['nama', 'pengguna', 'kenapa', 'baru', 'sekarang', 'aku', 'memilih', 'diam', 'lalu', 'berlalu', 'kesempatan', 'sudah', 'hilang', 'di', 'tengah', 'ribuan', 'logika', 'yang', 'ku', 'buang', 'demi', 'kesempatan', 'untukmu']","['nama', 'pengguna', 'baru', 'sekarang', 'aku', 'memilih', 'diam', 'lalu', 'berlalu', 'kesempatan', 'hilang', 'tengah', 'ribuan', 'logika', 'ku', 'buang', 'kesempatan', 'untukmu']",nama guna baru sekarang aku pilih diam lalu lalu sempat hilang tengah ribu logika ku buang sempat untuk
1705,Negatif,kalau benar dan terbukti tangkap biangnya bubarkan partainya,"['kalau', 'benar', 'dan', 'terbukti', 'tangkap', 'biangnya', 'bubarkan', 'partainya']","['kalau', 'benar', 'terbukti', 'tangkap', 'biangnya', 'bubarkan', 'partainya']",kalau benar bukti tangkap biang bubar partai
1706,Negatif,semoga kalian semakin paham dan semakin takut kepada alah subhanahu wa taala aku berlindung kepada alah subhanahu wa taala dari godan setan yang terkutuk uniform resource locator,"['semoga', 'kalian', 'semakin', 'paham', 'dan', 'semakin', 'takut', 'kepada', 'alah', 'subhanahu', 'wa', 'taala', 'aku', 'berlindung', 'kepada', 'alah', 'subhanahu', 'wa', 'taala', 'dari', 'godan', 'setan', 'yang', 'terkutuk', 'uniform', 'resource', 'locator']","['semoga', 'kalian', 'semakin', 'paham', 'semakin', 'takut', 'alah', 'subhanahu', 'wa', 'taala', 'aku', 'berlindung', 'alah', 'subhanahu', 'wa', 'taala', 'godan', 'setan', 'terkutuk', 'uniform', 'resource', 'locator']",moga kalian makin paham makin takut alah subhanahu wa taala aku lindung alah subhanahu wa taala godan setan kutuk uniform resource locator
1707,Negatif,iya benar lah han cinta itu tidak harus nikah begitu bisa saja kebetulan dia atau km nikahnya malah sama orang lain,"['iya', 'benar', 'lah', 'han', 'cinta', 'itu', 'tidak', 'harus', 'nikah', 'begitu', 'bisa', 'saja', 'kebetulan', 'dia', 'atau', 'km', 'nikahnya', 'malah', 'sama', 'orang', 'lain']","['iya', 'benar', 'lah', 'han', 'cinta', 'tidak', 'nikah', 'bisa', 'kebetulan', 'atau', 'km', 'nikahnya', 'malah', 'sama', 'orang']",iya benar lah han cinta tidak nikah bisa betul atau km nikah malah sama orang
1708,Negatif,nama pengguna karena mereka memegang peraturan yang kebanyakan nasabah tidak mengetahuinya kesal sih dulu pernah gagal klaim asuransi axa mandiri x juga gara gara ada klausul yang menurut saya sedikit aneh,"['nama', 'pengguna', 'karena', 'mereka', 'memegang', 'peraturan', 'yang', 'kebanyakan', 'nasabah', 'tidak', 'mengetahuinya', 'kesal', 'sih', 'dulu', 'pernah', 'gagal', 'klaim', 'asuransi', 'axa', 'mandiri', 'x', 'juga', 'gara', 'gara', 'ada', 'klausul', 'yang', 'menurut', 'saya', 'sedikit', 'aneh']","['nama', 'pengguna', 'mereka', 'memegang', 'peraturan', 'kebanyakan', 'nasabah', 'mengetahuinya', 'kesal', 'sih', 'dulu', 'pernah', 'gagal', 'klaim', 'asuransi', 'axa', 'mandiri', 'x', 'gara', 'gara', 'klausul', 'menurut', 'sedikit', 'aneh']",nama guna mereka pegang atur banyak nasabah tahu kesal sih dulu pernah gagal klaim asuransi axa mandiri x gara gara klausul turut sedikit aneh
1709,Negatif,ya ampun asli deh tidak lagi minum kopi malam alhasil tidak bisa tidur sampai jam pagi terus jam sudah kebangun lagi dan tidak bisa merem lagi sampai sekarang padahal mata berat tapi tidak bisa diajak merem juga,"['ya', 'ampun', 'asli', 'deh', 'tidak', 'lagi', 'minum', 'kopi', 'malam', 'alhasil', 'tidak', 'bisa', 'tidur', 'sampai', 'jam', 'pagi', 'terus', 'jam', 'sudah', 'kebangun', 'lagi', 'dan', 'tidak', 'bisa', 'merem', 'lagi', 'sampai', 'sekarang', 'padahal', 'mata', 'berat', 'tapi', 'tidak', 'bisa', 'diajak', 'merem', 'juga']","['ampun', 'asli', 'deh', 'minum', 'kopi', 'malam', 'alhasil', 'tidur', 'jam', 'pagi', 'terus', 'jam', 'kebangun', 'dan', 'bisa', 'merem', 'lagi', 'sampai', 'sekarang', 'padahal', 'mata', 'berat', 'tidak', 'bisa', 'diajak', 'merem']",ampun asli deh minum kopi malam alhasil tidur jam pagi terus jam bangun dan bisa merem lagi sampai sekarang padahal mata berat tidak bisa ajak merem
1710,Negatif,tidak punya mobil ya naik kend umum biar jalan tidak macet tidak ada uang untuk bayar tol ya lewat jalan tol ada pilihan geto saja repot,"['tidak', 'punya', 'mobil', 'ya', 'naik', 'kend', 'umum', 'biar', 'jalan', 'tidak', 'macet', 'tidak', 'ada', 'uang', 'untuk', 'bayar', 'tol', 'ya', 'lewat', 'jalan', 'tol', 'ada', 'pilihan', 'geto', 'saja', 'repot']","['punya', 'mobil', 'naik', 'kend', 'umum', 'biar', 'jalan', 'macet', 'uang', 'bayar', 'tol', 'lewat', 'jalan', 'tol', 'ada', 'pilihan', 'geto', 'repot']",punya mobil naik kend umum biar jalan macet uang bayar tol lewat jalan tol ada pilih geto repot
1711,Positif,ikan lele gabus selar teri basah adalah sumber protein yang baik untuk anak digoreng masak kecap bumbu mangut dan seterusnya enak cegahstunting berigizicukup sayanganak,"['ikan', 'lele', 'gabus', 'selar', 'teri', 'basah', 'adalah', 'sumber', 'protein', 'yang', 'baik', 'untuk', 'anak', 'digoreng', 'masak', 'kecap', 'bumbu', 'mangut', 'dan', 'seterusnya', 'enak', 'cegahstunting', 'berigizicukup', 'sayanganak']","['ikan', 'lele', 'gabus', 'selar', 'teri', 'basah', 'sumber', 'protein', 'baik', 'anak', 'digoreng', 'masak', 'kecap', 'bumbu', 'mangut', 'seterusnya', 'enak', 'cegahstunting', 'berigizicukup', 'sayanganak']",ikan lele gabus selar teri basah sumber protein baik anak goreng masak kecap bumbu mangut terus enak cegahstunting berigizicukup sayanganak
1712,Negatif,nama pengguna nama pengguna sebenarnya orang itu yang katanya profesor tidak bisa jawab jadi belaga congkak sok melempar jawaban ke yang lain untuk jawab,"['nama', 'pengguna', 'nama', 'pengguna', 'sebenarnya', 'orang', 'itu', 'yang', 'katanya', 'profesor', 'tidak', 'bisa', 'jawab', 'jadi', 'belaga', 'congkak', 'sok', 'melempar', 'jawaban', 'ke', 'yang', 'lain', 'untuk', 'jawab']","['nama', 'pengguna', 'nama', 'pengguna', 'sebenarnya', 'orang', 'yang', 'katanya', 'profesor', 'bisa', 'jawab', 'jadi', 'belaga', 'congkak', 'sok', 'melempar', 'jawaban', 'yang', 'untuk', 'jawab']",nama guna nama guna benar orang yang kata profesor bisa jawab jadi belaga congkak sok lempar jawab yang untuk jawab
1713,Positif,buat berjuang butuh sarapan ya nah ini dia sarapan aku indomie goreng telur puyuh yumy banget rasanya apa sarapan kamu biar kamu makin bersemangat ngejalanin aktivitas,"['buat', 'berjuang', 'butuh', 'sarapan', 'ya', 'nah', 'ini', 'dia', 'sarapan', 'aku', 'indomie', 'goreng', 'telur', 'puyuh', 'yumy', 'banget', 'rasanya', 'apa', 'sarapan', 'kamu', 'biar', 'kamu', 'makin', 'bersemangat', 'ngejalanin', 'aktivitas']","['buat', 'berjuang', 'butuh', 'sarapan', 'nah', 'dia', 'sarapan', 'aku', 'indomie', 'goreng', 'telur', 'puyuh', 'yumy', 'banget', 'rasanya', 'apa', 'sarapan', 'kamu', 'biar', 'kamu', 'makin', 'bersemangat', 'ngejalanin', 'aktivitas']",buat juang butuh sarap nah dia sarap aku indomie goreng telur puyuh yumy banget rasa apa sarap kamu biar kamu makin semangat ngejalanin aktivitas
1714,Positif,bukan teman dekat apalagi sahabat akrab mereka ini sudah aku angap saudara perempuanku kalian yang pertama kali aku lihat sat membuka mata alay ya ce wkwk tempat aku berbagi duka,"['bukan', 'teman', 'dekat', 'apalagi', 'sahabat', 'akrab', 'mereka', 'ini', 'sudah', 'aku', 'angap', 'saudara', 'perempuanku', 'kalian', 'yang', 'pertama', 'kali', 'aku', 'lihat', 'sat', 'membuka', 'mata', 'alay', 'ya', 'ce', 'wkwk', 'tempat', 'aku', 'berbagi', 'duka']","['bukan', 'teman', 'dekat', 'sahabat', 'akrab', 'ini', 'aku', 'angap', 'saudara', 'perempuanku', 'kalian', 'pertama', 'kali', 'aku', 'lihat', 'sat', 'membuka', 'mata', 'alay', 'ce', 'wkwk', 'tempat', 'aku', 'berbagi', 'duka']",bukan teman dekat sahabat akrab ini aku angap saudara perempuan kalian pertama kali aku lihat sat buka mata alay ce wkwk tempat aku bagi duka
1715,Negatif,buat mbak erning saya ini kalau ditelusuri masih saudara anda dan tolong dingat saya tidak gila dan apa yang saya lakukan di rumah anda saya ingat semua,"['buat', 'mbak', 'erning', 'saya', 'ini', 'kalau', 'ditelusuri', 'masih', 'saudara', 'anda', 'dan', 'tolong', 'dingat', 'saya', 'tidak', 'gila', 'dan', 'apa', 'yang', 'saya', 'lakukan', 'di', 'rumah', 'anda', 'saya', 'ingat', 'semua']","['buat', 'mbak', 'erning', 'ini', 'kalau', 'ditelusuri', 'saudara', 'dingat', 'tidak', 'gila', 'dan', 'apa', 'saya', 'lakukan', 'rumah', 'saya', 'ingat', 'semua']",buat mbak erning ini kalau telusur saudara dingat tidak gila dan apa saya laku rumah saya ingat semua
1716,Positif,sunguh nama pengguna adalah rahmat bagi seluruh umat jangan dikotori dengan tindakan fanatik berlebih tunjukkan bahwa kita adalah pembawa kedamaian di muka bumi mie sedapmu adalah untukmu dan indomie ku adalah untuku uniform resource locator,"['sunguh', 'nama', 'pengguna', 'adalah', 'rahmat', 'bagi', 'seluruh', 'umat', 'jangan', 'dikotori', 'dengan', 'tindakan', 'fanatik', 'berlebih', 'tunjukkan', 'bahwa', 'kita', 'adalah', 'pembawa', 'kedamaian', 'di', 'muka', 'bumi', 'mie', 'sedapmu', 'adalah', 'untukmu', 'dan', 'indomie', 'ku', 'adalah', 'untuku', 'uniform', 'resource', 'locator']","['sunguh', 'nama', 'pengguna', 'rahmat', 'seluruh', 'umat', 'jangan', 'dikotori', 'tindakan', 'fanatik', 'berlebih', 'tunjukkan', 'kita', 'pembawa', 'kedamaian', 'muka', 'bumi', 'mie', 'sedapmu', 'untukmu', 'indomie', 'ku', 'untuku', 'uniform', 'resource', 'locator']",sunguh nama guna rahmat seluruh umat jangan kotor tindak fanatik lebih tunjuk kita bawa damai muka bumi mie sedap untuk indomie ku untuku uniform resource locator
1717,Positif,alhamdulillah ya anak sultan ini sidang terharu saya fakultas hukum in depok jawa barat gue nama pengguna,"['alhamdulillah', 'ya', 'anak', 'sultan', 'ini', 'sidang', 'terharu', 'saya', 'fakultas', 'hukum', 'in', 'depok', 'jawa', 'barat', 'gue', 'nama', 'pengguna']","['alhamdulillah', 'anak', 'sultan', 'sidang', 'terharu', 'fakultas', 'hukum', 'in', 'depok', 'jawa', 'barat', 'gue', 'nama', 'pengguna']",alhamdulillah anak sultan sidang haru fakultas hukum in depok jawa barat gue nama guna
1718,Negatif,orang pesimis mengeluhkan tentang angin,"['orang', 'pesimis', 'mengeluhkan', 'tentang', 'angin']","['orang', 'pesimis', 'mengeluhkan', 'angin']",orang pesimis keluh angin
1719,Positif,kalau mudik balik ke susilo bambang yudhoyono logistik bahan pangan lengkap apalagi habis panen bakal tidak beli beras sampai berapa bulan alhamdulillah nikmatnya pulang kampung,"['kalau', 'mudik', 'balik', 'ke', 'susilo', 'bambang', 'yudhoyono', 'logistik', 'bahan', 'pangan', 'lengkap', 'apalagi', 'habis', 'panen', 'bakal', 'tidak', 'beli', 'beras', 'sampai', 'berapa', 'bulan', 'alhamdulillah', 'nikmatnya', 'pulang', 'kampung']","['kalau', 'mudik', 'balik', 'susilo', 'bambang', 'yudhoyono', 'logistik', 'bahan', 'pangan', 'lengkap', 'habis', 'panen', 'bakal', 'beli', 'beras', 'berapa', 'bulan', 'alhamdulillah', 'nikmatnya', 'pulang', 'kampung']",kalau mudik balik susilo bambang yudhoyono logistik bahan pangan lengkap habis panen bakal beli beras berapa bulan alhamdulillah nikmat pulang kampung
1720,Negatif,greget perasan lama amat apa memang guenya yang gasabaran tpnya sana ya huhu tidak bisa sabar apa memang belum di pembaruan sama shope nama pengguna,"['greget', 'perasan', 'lama', 'amat', 'apa', 'memang', 'guenya', 'yang', 'gasabaran', 'tpnya', 'sana', 'ya', 'huhu', 'tidak', 'bisa', 'sabar', 'apa', 'memang', 'belum', 'di', 'pembaruan', 'sama', 'shope', 'nama', 'pengguna']","['greget', 'perasan', 'lama', 'apa', 'memang', 'guenya', 'gasabaran', 'tpnya', 'sana', 'huhu', 'bisa', 'sabar', 'apa', 'memang', 'di', 'pembaruan', 'sama', 'shope', 'nama', 'pengguna']",greget peras lama apa memang gue gasabaran tpnya sana huhu bisa sabar apa memang di baru sama shope nama guna
1721,Negatif,langsung mewek baca thread ini keren maksimal usaha semua orang dalam misi penyelamatan sampai harus ada yang gugur uniform resource locator,"['langsung', 'mewek', 'baca', 'thread', 'ini', 'keren', 'maksimal', 'usaha', 'semua', 'orang', 'dalam', 'misi', 'penyelamatan', 'sampai', 'harus', 'ada', 'yang', 'gugur', 'uniform', 'resource', 'locator']","['langsung', 'mewek', 'baca', 'thread', 'keren', 'maksimal', 'usaha', 'semua', 'orang', 'misi', 'penyelamatan', 'harus', 'yang', 'gugur', 'uniform', 'resource', 'locator']",langsung mewek baca thread keren maksimal usaha semua orang misi selamat harus yang gugur uniform resource locator
1722,Negatif,a mapin neng suka berbicara kasar sama a,"['a', 'mapin', 'neng', 'suka', 'berbicara', 'kasar', 'sama', 'a']","['a', 'mapin', 'neng', 'suka', 'berbicara', 'kasar', 'sama', 'a']",a mapin neng suka bicara kasar sama a
1723,Positif,alhamdulillah akhirnya bisa kumpul tapi sayang belum semua semoga ada waktu yang bisa mempertemukan kita semua amin indramayu punya,"['alhamdulillah', 'akhirnya', 'bisa', 'kumpul', 'tapi', 'sayang', 'belum', 'semua', 'semoga', 'ada', 'waktu', 'yang', 'bisa', 'mempertemukan', 'kita', 'semua', 'amin', 'indramayu', 'punya']","['alhamdulillah', 'akhirnya', 'kumpul', 'sayang', 'semua', 'semoga', 'waktu', 'bisa', 'mempertemukan', 'semua', 'amin', 'indramayu', 'punya']",alhamdulillah akhir kumpul sayang semua moga waktu bisa temu semua amin indramayu punya
1724,Negatif,kesal saja sih kalau aku punya barang baru entah itu handphone baju skin care make up etc terus ada teman yang sentimen tangapanya rasanya ingin jawab memang aku meminta sama kamu buat beli ini,"['kesal', 'saja', 'sih', 'kalau', 'aku', 'punya', 'barang', 'baru', 'entah', 'itu', 'handphone', 'baju', 'skin', 'care', 'make', 'up', 'etc', 'terus', 'ada', 'teman', 'yang', 'sentimen', 'tangapanya', 'rasanya', 'ingin', 'jawab', 'memang', 'aku', 'meminta', 'sama', 'kamu', 'buat', 'beli', 'ini']","['kesal', 'sih', 'kalau', 'aku', 'punya', 'barang', 'baru', 'entah', 'handphone', 'baju', 'skin', 'care', 'make', 'up', 'etc', 'terus', 'teman', 'sentimen', 'tangapanya', 'rasanya', 'jawab', 'memang', 'aku', 'meminta', 'sama', 'kamu', 'buat', 'beli']",kesal sih kalau aku punya barang baru entah handphone baju skin care make up etc terus teman sentimen tangapanya rasa jawab memang aku minta sama kamu buat beli
